created_at,referenced_type,referenced_id,source,id,reply_settings,lang,author_id,text,geo_id,retweet_count,reply_count,like_count,quote_count,conversation_id,api_date,username,description,user_verified,user_created_at,user_name,user_followers_count,user_following_count,user_tweet_count,user_listed_count,place_type,country,full_name,country_code,name,result_count,next_token
2022-08-12T23:13:30.000Z,,,Twitter for iPhone,1558230224910929921,everyone,pt,108390002,"Hoje o dia está sendo muito intenso. Já chorei, já sorri, já trabalhei pesado. agora tô no meu bar vendo quantas coisas boas estão acontecendo comigo. Tá dando vontade de chorar de novo",d1fc0c973adbff22,0,0,2,0,1558230224910929921,2022-08-23 00:00:12.316961,igorestevao,,False,2010-01-25T20:03:09.000Z,O Estevão,495,430,10064,0,city,Brasil,"São Gonçalo, Brasil",BR,São Gonçalo,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.558133864392016e+18,Twitter for Android,1558230224902529027,everyone,es,1064583825051791362,"RT @josevico4: Macarena Olona dice que se va por salud, hoy dice que no quiere hablar de las discrepancias en su partido por la que se fue…",,1466,0,0,0,1558230224902529027,2022-08-23 00:00:12.316961,EduardoMartnGo2,Sindicalista de cc. Oo,False,2018-11-19T18:18:57.000Z,Eduardo Martín Gonzalvez,116,279,30072,1,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582277200011387e+18,Twitter for iPhone,1558230224894132228,everyone,en,935689362246860800,"RT @ReallyActivist: Straight up Trade.

Donald Trump for Brittney Griner.",,121,0,0,0,1558230224894132228,2022-08-23 00:00:12.316961,GabrielleSuth19,Liberal resister from KS vote Blue! Mother & Grandmother—Love my Standard Poodle,False,2017-11-29T01:58:23.000Z,Gabrielle Sutherland,235,1130,5715,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5579196327443825e+18,Twitter for iPhone,1558230224885559296,everyone,en,1113976389223346177,"RT @PamKeithFL: It is simply not possible to express in words the amount of damage Donald Trump has done to this country. 

And all of it c…",,6744,0,0,0,1558230224885559296,2022-08-23 00:00:12.316961,JessicaHolzing1,"Wife, Christian, writer, feminist, cat mom. Just a kid, trying to adult and figure this thing out. Be kind- Jesus said so.",False,2019-04-05T01:27:22.000Z,keepersofthepeace,36,252,3404,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582162247016653e+18,Twitter for iPhone,1558230224860577796,everyone,es,221518411,"RT @Congreso_HND: 🇭🇳🏛🇨🇷 En nombre del pueblo hondureño, el Congresista Presidente, @Lredondo, agradeció al titular de la Asamblea Legislati…",,9,0,0,0,1558230224860577796,2022-08-23 00:00:12.316961,SomosAnticorrup,Somos Anticorrupción,False,2010-11-30T21:55:24.000Z,SOMOS ANTICORRUPCIÓN,356350,24148,27579,577,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5580393692896952e+18,Twitter for Android,1558230224805953538,everyone,en,927806677742649344,RT @xavierofficials: “wow you’re up early” i never went to sleep,,10358,0,0,0,1558230224805953538,2022-08-23 00:00:12.316961,qanyeki_nancy,"I think,therefore I am

Poet,script writer,..Economics student at Maseno

     Simplicity is sophiatication",False,2017-11-07T07:55:24.000Z,Nancy Qanyeki,198,159,771,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.558086422405464e+18,Twitter for iPhone,1558230224717873157,everyone,es,270796588,"RT @Gaby51904891: Quién no respeta las Instituciones, no puede exigir respeto.
Quién no respeta las leyes, no puede exigir respeto.
Quién n…",,113,0,0,0,1558230224717873157,2022-08-23 00:00:12.316961,luiscarriolaria,,False,2011-03-23T08:08:27.000Z,Luis M. Carrio Laria,1221,1716,180605,18,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5582258144534733e+18,Twitter for iPhone,1558230224625668098,everyone,en,769971808049229824,@Y100Michiana_ @LeslieOnAir I love Anitta and maluma but y’all really set them up when against nicki 💀,,0,1,4,0,1558225814453473282,2022-08-23 00:00:12.317459,Mayaminaj_,"nicki, bey, Rihanna, Ariana, Bad Bunny| I love you @nickiminaj| IFB!!!| unproblematic barb",False,2016-08-28T18:55:59.000Z,Maya Minaj🦄🦄🦄,276,264,1005,3,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5577355991757947e+18,Twitter for iPad,1558230224621420544,everyone,en,20344269,"RT @DoctorWho_Today: If you wanna feel old, just know that the actress who played young Amy Pond has now aged up and is just Amy Pond...

#…",,601,0,0,0,1558230224621420544,2022-08-23 00:00:12.317459,Michael_Mooney,All opinions my own. Or something i read but can't remember where. Undocumented immigrant from Glasgow,False,2009-02-08T00:55:22.000Z,Michael Mooney,851,1320,63412,29,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,Twitter for Android,1558230224613130240,everyone,en,196648387,That DOOM verse made me sad. Then the next track cheered me up with the screw face😤,,0,1,0,0,1558230224613130240,2022-08-23 00:00:12.317459,cristian_collar,Do something good today.,False,2010-09-29T16:05:12.000Z,Cristian-Alexis🇵🇦,156,1358,5402,1,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5581894322634383e+18,Twitter for Android,1558230224608940033,everyone,es,31476215,"RT @cesamo70: El presidente @lopezobrador_ ante la presión de Washington dio la orden a las autoridades del orden público, para ""mostrar re…",,90,0,0,0,1558230224608940033,2022-08-23 00:00:12.317459,Rafa_mexa,Solo un ciudadano que quiere a MÉXICO ¡Viva la vida!,False,2009-04-15T18:26:46.000Z,Rafael,821,1485,59249,4,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.558104660036272e+18,Twitter for iPhone,1558230224579477504,everyone,en,1500925146680418309,"RT @ShibBPP: Test #2 with a hash tag !

$SHIB it up 🔼🔼",,34,0,0,0,1558230224579477504,2022-08-23 00:00:12.317459,AliBiri82935971,,False,2022-03-07T20:03:48.000Z,Ali Biricik,65,78,5119,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5580865724945408e+18,Twitter for Android,1558230224487292929,everyone,pt,2961229990,RT @LucianoHangBr: Agora chegou a sua chance de demitir aqueles que infernizaram a sua vida. Lembre-se tudo de mau que fizeram foi para des…,,2639,0,0,0,1558230224487292929,2022-08-23 00:00:12.317459,isacrisborb,"Despachante Imobiliária, Catarinense, direita conservadora, bem casada c militar de reserva, lutando p um mundo melhor e decente aos meus netos",False,2015-01-05T00:08:48.000Z,Isabel Cristina c CPF - Em 2022 é 22🇧🇷🇧🇷🇧🇷,9631,10593,128922,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,quoted,1.5575751563142758e+18,Twitter for Android,1558230224361455617,everyone,en,1553419837720113152,"@DonaldJTrumpJr While #Bitcoin was down 40% #SPKY was Up 70%. That’s as #Bullish as it gets in a #Bearmarket 🚀

Check out #SpookyShiba today or you will cry tomorrow

BIG #CONTEST COMING 
@GerhardHacher @ShibaSpooky #BNB #BSC  #P2E #BTC #SHIBARMY

https://t.co/7OVJSvWPhX https://t.co/xLymD6DsnA",,0,0,0,0,1558178272604610560,2022-08-23 00:00:12.317459,Fatima_haxshmi,Casuall!,False,2022-07-30T16:38:56.000Z,Fatima Zahra,1,239,4958,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,Twitter for iPhone,1558230224327675904,everyone,en,925562469719740416,good morningg up for $5? like !,,3,8,66,0,1558230224327675904,2022-08-23 00:00:12.317459,shiexvii,social media and crypto promoter || proofs: #thankshie x #plushies • picker: app sorteos || @SHIECRYPT0,False,2017-11-01T03:17:43.000Z,shie 🪷,179578,155,8172,224,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5581511931589796e+18,Twitter for Android,1558230224235646977,everyone,es,1539601761979203585,"RT @jdavidcabello: Cumpliendo sus instrucciones presidente @NicolasMaduro, en este momento me encuentro en el estado #Zulia a fin de superv…",,1468,0,0,0,1558230224235646977,2022-08-23 00:00:12.317459,CruzL10073256,,False,2022-06-22T13:30:59.000Z,CruzL,75,92,45941,1,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582278980913316e+18,Twitter for Android,1558230224134873088,everyone,es,4195451501,"RT @AlvarodLamadrid: El populismo siempre pone en crisis la democracia. Persigue opositores, jueces, fiscales, periodistas y asfixia la lib…",,366,0,0,0,1558230224134873088,2022-08-23 00:00:12.317958,moreyra_luna,,False,2015-11-15T17:14:29.000Z,viviana luna moreyra,127,176,8693,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.55792364777975e+18,Twitter Web App,1558230224042860544,everyone,en,1530700784400101376,"@robreiner Once a meathead always a meathead.  Glad to see you're living up to your legacy, Rob",,0,0,0,0,1557923647779749897,2022-08-23 00:00:12.317958,oneforthemoneey,"New to Twitter, A patriot who can't wait for 2024, Mom, Grandma, who loves her dog.",False,2022-05-29T00:01:40.000Z,One for the Money,268,527,1012,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5581196305348403e+18,Twitter Web App,1558230224017494017,everyone,en,442078276,@LadyTeapots It's up between B and C,,0,0,1,0,1558119630534840320,2022-08-23 00:00:12.317958,JenVanderputten,"Writer of code & SFF. #endseclusion, #BLM, #QuokkaCrew, #PositivityPass, @Moms4FAPE. She/her. Bi & figuring out the rest.",False,2011-12-20T18:39:55.000Z,Jen Vanderputten (she/her)🏳️‍🌈♿🇺🇦,3667,3637,24074,29,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.556624724972544e+18,Twitter for Android,1558230223916654592,everyone,ja,1251651237201604608,"RT @Blan_ocstyle: #プレゼントキャンペーン
#プレゼント企画 

＼新登場🎉／
難燃エプロンを1名様にプレゼント🎁BBQ、キャンプファイヤーをOCと一緒に始めよう🔥

8月15日〆切  ツイートで発表🔔
他の画像は▶︎ https://t.co/qNEDjPa…",,170,0,0,0,1558230223916654592,2022-08-23 00:00:12.317958,saku_sato,,False,2020-04-18T23:18:25.000Z,Saku Sato,155,4806,75494,1,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5580221562182738e+18,Twitter for iPhone,1558230223912665089,everyone,en,1498950278565044226,RT @lildahyun: dahyun showing off her dancing skills and mosachaeng is just there hyping her up https://t.co/XDVQwMThTH,,451,0,0,0,1558230223912665089,2022-08-23 00:00:12.317958,Fanucha6,,False,2022-03-02T09:17:46.000Z,Fanucha,20,70,3366,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,quoted,1.5581945450950533e+18,Twitter for iPhone,1558230223900082176,everyone,en,321605740,"This is crazy, cause no Mania moment has lived up to this magnitude since. https://t.co/lclyP60eRX",,2,3,9,3,1558230223900082176,2022-08-23 00:00:12.317958,IOnlySayFacts,Tap in y'all: @TPortalCFB,False,2011-06-21T20:59:14.000Z,UGA NATIONAL CHAMPIONS,6543,5599,678536,97,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5582281917513318e+18,Twitter for Android,1558230223858065409,everyone,en,1094008863215575040,ok apparently i was high and drunk when i took this pic and i ended up sleeping in my chair after watching buzzfeed unsolved with all my plushies https://t.co/Jn9oqvXmZQ,,0,0,1,0,1558228191751331840,2022-08-23 00:00:12.317958,yanmeigoreng,yanmei ☆ 23 ☆ they/she/he ☆ enstars + jjba + twst ☆ digital artist + gamer ☆ 18↑ followers only ☆ warning: i partake 🌿🚬,False,2019-02-08T23:03:33.000Z,jojo's bizarre adderall (3),82,137,17110,1,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5581493020605194e+18,Twitter Web App,1558230223836942337,everyone,en,1425391637241335808,"RT @GakkoVerse: &gt;&gt; Storytelling Competition | 5 Engineer Roles (WL) &lt;&lt;

+ One of the Gakkonians fell behind the delegation group. He wander…",,2244,0,0,0,1558230223836942337,2022-08-23 00:00:12.318458,cartixpluto,I luv  pb carti,False,2021-08-11T09:40:30.000Z,Cartixpluto 🔺,70,383,393,2,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,"Cheap Bots, Done Quick!",1558230223832854529,everyone,en,1183055205400797186,"Come oooon. You really can’t understand how cute I am, can you? You’re so low class! And here I thought you’d grown up a little too! I shouldn’t have even bothered to come here.",,0,0,0,0,1558230223832854529,2022-08-23 00:00:12.318458,torikasabot,tweets torikasa quotes every hour or so ♡ manual followback,False,2019-10-12T16:22:01.000Z,🍑⚔️,173,62,24138,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5582293323504067e+18,Twitter for iPhone,1558230223828779009,everyone,pt,1447998878318567434,@averymurder @andrewgotico eu sempre fico tão confusa se eu respondo em pt ou eng kkkk,,0,1,0,0,1558220490518532096,2022-08-23 00:00:12.318458,anakinsfvs,as if every moment were the start of a story with 𝐞𝐧𝐝𝐥𝐞𝐬𝐬 𝐩𝐨𝐬𝐬𝐢𝐛𝐢𝐥𝐢𝐭𝐢𝐞𝐬. ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀,False,2021-10-12T18:53:43.000Z,izzy,1315,910,1596,6,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582198666913137e+18,Twitter Web App,1558230223707148289,everyone,pt,987307644804321281,"RT @desmentindobozo: Bolsonaro fala que deu uma ""paulada"" nos bancos por causa do PIX.

Aí vai o presidente do Banco Central, indicado pelo…",,682,0,0,0,1558230223707148289,2022-08-23 00:00:12.318458,OnlyRehh,"Eu sou eu, e gosto de unicórnios.
Membro da Ursal e do Forró de SP.
Estudando programação :D",False,2018-04-20T12:31:00.000Z,Estranha Mas Legal,77,797,9073,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.558163519736103e+18,Twitter for iPhone,1558230223681880064,everyone,pt,1257046876987277312,"@Jouberth19 Gostaria de acreditar na lei do retorno , se realmente houver , esses ministros sofreram com ela , e muita maldade só pra eleger um bandido pra presidente .",,0,0,1,0,1558163519736102914,2022-08-23 00:00:12.318957,MFedersoni,Sou de direita e ponto Final . BOLSONARO 2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 SDV,False,2020-05-03T20:38:35.000Z,Maristela Federsoni,457,746,4983,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.558228599282565e+18,Twitter for iPhone,1558230223665393666,everyone,en,808074322736713728,"RT @Kennn4k: Day parties are backkkk, hosted by playboy promoters🥳🫡. August 14th pull up with ya drinks, smoke, allat we lit. Leave the bs…",,2,0,0,0,1558230223665393666,2022-08-23 00:00:12.318957,askboutlilcarl,Don’t trust me cause ion trust you. #gram🐯.,False,2016-12-11T22:21:46.000Z,playboycarl ひ.,3361,1615,4802,2,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,quoted,1.5577892758185615e+18,Twitter Web App,1558230223568752641,everyone,en,1260336310725853186,Hunies if ur gay burn it up like a gay parade https://t.co/5huvYYtUdh https://t.co/qKnTo0xOj1,,2,0,7,0,1558230223568752641,2022-08-23 00:00:12.318957,m0xiewh0res,Lesbian Alabama royalty / 15,False,2020-05-12T22:29:40.000Z,www.P1SSG1RLZ.com,123,57,4652,4,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582107459883704e+18,Twitter for iPad,1558230223556157441,everyone,en,401248694,"RT @BrianGitt: Wind power requires 370X more land than natural gas.

A 200-megawatt wind farm takes up 13 square miles.
 
A natural-gas pow…",,805,0,0,0,1558230223556157441,2022-08-23 00:00:12.318957,MarkDampier,Author of Effective Investing. Non executive on 2 investment trusts. Loves investment. All opinions are my own.,False,2011-10-30T08:24:54.000Z,Mark Dampier,9782,696,18223,122,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582124096717988e+18,Twitter for Android,1558230223480492033,everyone,es,117944912,RT @bereaguilarv: @RobertoMadrazo_ El presidente gobierna de espaldas a la ley y como se cree caudillo pues gobierna con decretos. Creo que…,,59,0,0,0,1558230223480492033,2022-08-23 00:00:12.319456,ElSitiodeAna,No concedo milagros ¡¡hago milagros!! Algo así como con los peces y los panes. Dios provee y a mí me toca multiplicarlo. 😊🙏,False,2010-02-27T03:38:57.000Z,Ana La Milagrosa,9060,9436,206648,22,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,quoted,1.558227336981631e+18,Twitter for Android,1558230223430324226,everyone,es,244965525,"Y ella ¿cuando se pondrá a trabajar? Su función entre otras es mantener limpia la ciudad. El país tiene presidente, que ella se dedique a lo suyo. https://t.co/cFBwaq4TKF",,0,2,3,0,1558230223430324226,2022-08-23 00:00:12.319456,CristinaQVi,Ideología Política: Partido Nacional - Lacalle Pou,False,2011-01-30T15:12:27.000Z,🇺🇾 Cristina Quero 🇺🇾,3391,3094,156528,14,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,Twitter for iPhone,1558230223421952002,everyone,en,1120137422,"A Black person….who graduated from an HBCU…with journalist in their bio….that’s in St. Louis….asking what’s with all the smoke for the police, you can’t make this up.",,6,2,13,0,1558230223421952002,2022-08-23 00:00:12.319456,IceQuebe_,I just be tweeting & shit.,False,2013-01-25T19:49:31.000Z,Pfizer Söze,1978,1020,313892,19,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5580916749827482e+18,Twitter for iPhone,1558230223375593472,everyone,en,955113697311064064,@MarkMeuser Golly that’s a good one Mark. Did you think that one up all by yourself?,,0,0,0,0,1558091674982748160,2022-08-23 00:00:12.319456,schumann_bryan,Attorney,False,2018-01-21T16:23:45.000Z,Bryan G. Schumann,11,71,2797,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5582287314491802e+18,Twitter for iPhone,1558230223346438147,everyone,en,1523296920743161858,"@Feinsand Good, I'd rip up his contract up And light it on fire and then get rid of this punk￼! you know how many people bust their ass staying in shape day in/out to play in this league and don’t cheat and take pride playing this game the right way instead of cheating!  Zero respect",,0,0,2,0,1558228731449180160,2022-08-23 00:00:12.319456,LCruiser007,,False,2022-05-08T13:41:15.000Z,LandCruiser007,7,99,203,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5579471296157614e+18,Twitter for Android,1558230223304400898,everyone,en,1365449575092346885,RT @ReneGuillotine: Beyoncé got my pallet for music so fucked up right now everything else feels a little unseasoned.,,1476,0,0,0,1558230223304400898,2022-08-23 00:00:12.319456,ClosetQueen5,Pro abolishment of 'Alpha male' Podcasters✊🏾,False,2021-02-26T23:52:22.000Z,Masibonge.,112,1266,6917,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5581117241921044e+18,Twitter for iPhone,1558230223266660356,everyone,en,1272404783467560960,"RT @BleacherReport: .@idjmoore stepped up to intervene on a heated discussion between Panthers fans during Fan Fest 💙 @BRGridiron

(via @Ke…",,302,0,0,0,1558230223266660356,2022-08-23 00:00:12.319456,DatChiefsFan,Yo,False,2020-06-15T05:45:30.000Z,GOCHIEFS➐,13,213,661,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.558229442526331e+18,Twitter for iPhone,1558230223233204226,everyone,en,1495924404118867971,@tealavocado Fr I was sad asf when I woke up to juice dead one of the worst feelings waking up to someone u liked gone,,0,0,1,0,1558226584334745612,2022-08-23 00:00:12.319956,0TEKA00,17♠️ l 240 l SYX l TEMPEST l just want my flowers before im gone l @msaeria I @candycaneares I @bIackbratzdoIl,False,2022-02-22T00:52:32.000Z,𝕋𝕖𝕜𝕜𝕒𝕣𝕚𝕠 𝕋𝕙𝕖 𝔻𝕠𝕟☕️,380,764,51305,13,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.557953792125051e+18,Twitter for iPhone,1558230223140687872,everyone,en,449427738,RT @MsAlleykatXO: The sound messed up during Less than Zero and we were blessed with an a cappella version. 😂 #TheWeeknd #afterhourstilldaw…,,784,0,0,0,1558230223140687872,2022-08-23 00:00:12.319956,_xovlitzv,diamond in a rhinestone world,False,2011-12-29T03:25:26.000Z,ABEL'S WIFE,988,827,43079,12,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5581994350705213e+18,Twitter for Android,1558230222998085632,everyone,en,534720794,RT @mayawiley: Public Service Announcement: You can get up to 10 years in prison for threatening a federal law enforcement officer. Have a…,,7769,0,0,0,1558230222998085632,2022-08-23 00:00:12.319956,KathleenWesterg,"We need a new legal system to prosecute🇺🇦 
#CrimesAgainstEarth",False,2012-03-23T21:10:37.000Z,"Kathleen Westergaard, MSW, RSW🇺🇦",4153,4973,139652,14,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582231479749263e+18,Twitter for iPad,1558230222943662080,everyone,en,3308781515,RT @FreddieLana: I find it amazing that so many countries have stepped up against Russia &amp; Russians. They are invaders and butchers. Hats o…,,2,0,0,0,1558230222943662080,2022-08-23 00:00:12.319956,maegan_laporte,Proud Canadian hockey and curling fan freedom supporter Catholic Christian pro-life disabled and a patriot support constitutions of 🇨🇦🇺🇸,False,2015-06-05T00:24:04.000Z,Maegan Laporte unacceptable independent,3289,3519,734770,315,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.55821018044518e+18,Twitter Web App,1558230222910230530,everyone,en,18169239,"RT @vanhappenings: Pick up a copy of this week's @georgiastraight, check out the list of over 30 events, then get out and support the arts…",,4,0,0,0,1558230222910230530,2022-08-23 00:00:12.319956,chorleoni,"Canada's JUNO-nominated classical male choir led by Artistic Director Erick Lichte. Posts by A Bell Vila, CL Marketing & Community Relations",False,2008-12-16T18:54:33.000Z,Chor Leoni,2247,1552,3935,109,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,Twitter for iPhone,1558230222817959941,everyone,en,729645559200407552,megan was fed up when she made this album,,0,0,0,0,1558230222817959941,2022-08-23 00:00:12.319956,THEYDOITFORKI,architect + interior designer | a leo,False,2016-05-09T12:13:52.000Z,ki.,3698,572,7498,19,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,,,Twitcom - Comunidades ,1558230222809473025,everyone,pt,121890789,novo status: pessoas que visitaram meu perfil https://t.co/ZpGhHKSywT,,0,0,0,0,1558230222809473025,2022-08-23 00:00:12.319956,jaecaus,leo,False,2010-03-10T23:13:22.000Z,leandro vitor,155,1405,3386,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5577574499935928e+18,Twitter for iPhone,1558230222788501505,everyone,en,375421732,"RT @joeIovesbees: Pussy got me flabbergasted, bamboozled, astonished, awed, mystified, baffled, rattled, amazed, in disbelief, thunderstruc…",,2705,0,0,0,1558230222788501505,2022-08-23 00:00:12.320455,adrian_aacc,😔🤘,False,2011-09-18T03:20:13.000Z,Ædrian 𓄃,279,249,9423,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5582268275833897e+18,Twitter Web App,1558230222679449604,everyone,en,1493640591057559554,"RT @ACPeds: Leaked files expose harmful, drugs-first approach @ameracadpeds 
https://t.co/qfVWuHWarv 

Quentin L. Van Meter, M.D. of ACPeds…",,13,0,0,0,1558230222679449604,2022-08-23 00:00:12.320455,FedUpMom9,,False,2022-02-15T17:37:29.000Z,Fed Up Mom,13,138,705,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,retweeted,1.5578938534406144e+18,Twitter Web App,1558230222666858498,everyone,pt,1272574148833837056,RT @Brasil8128: @jairbolsonaro A “democracia” que o PT ajudou a construir. https://t.co/wbdayC7DhT,,628,0,0,0,1558230222666858498,2022-08-23 00:00:12.320455,manchablack,The truth is out there,False,2020-06-15T16:58:30.000Z,RogerVigley,59,205,4693,0,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
2022-08-12T23:13:30.000Z,replied_to,1.5582294017493975e+18,Twitter for Android,1558230222578847746,everyone,en,1488254717612466177,"@mayawiley More likely the FBI would do that.

This only emboldens Trump with his followers.

Democrats literally proved there is a Deep State. Voters will gobble this up and vote Republican.",,0,0,0,0,1558229401749397511,2022-08-23 00:00:12.320455,CStevie1977,,False,2022-01-31T20:55:59.000Z,C. Stevie,44,1783,9435,7,none,none,none,none,none,491,b26v89c19zqg8o3fpz5nhfkgednran28lugsfi5lt0ynx
